t,r,y,u,e,e_pp,k_e,estado_id,idx_lut,Gc,Gct,mu1,lambda2,xI,xF,d_term,estado_nome
10.18,1.0,0.29601624615363925,1.6687845661540426,0.7039837538463607,1.3727683200004033,1.95,10,10,-0.7039837538463607,0.2960162461536393,0.29601624615363925,1.0,0.29601624615363925,1.4000696486779418,-0.0,Falso
10.19,1.0,0.3096109501965893,1.65586959731324,0.6903890498034106,1.3462586471166507,1.95,10,10,-0.6903890498034106,0.30961095019658935,0.3096109501965893,1.0,0.3096109501965893,1.3730327740586934,-0.0,Falso
10.200000000000001,1.0,0.322943125540451,1.6432040307365714,0.677056874459549,1.3202609051961205,1.95,10,10,-0.677056874459549,0.3229431255404509,0.322943125540451,1.0,0.322943125540451,1.3465180016184262,-0.0,Falso
10.21,1.0,0.33601784184314304,1.6307830502490142,0.663982158156857,1.2947652084058712,1.95,10,10,-0.663982158156857,0.336017841843143,0.33601784184314304,1.0,0.33601784184314304,1.3205152559582467,-0.0,Falso
10.22,1.0,0.34884007080753204,1.6186019327328445,0.6511599291924679,1.2697618619253124,1.95,10,10,-0.6511599291924679,0.3488400708075321,0.34884007080753204,1.0,0.34884007080753204,1.295014643833994,-0.0,Falso
10.23,1.0,0.3614146886994325,1.606656045735539,0.6385853113005675,1.2452413570361065,1.95,10,10,-0.6385853113005675,0.3614146886994325,0.3614146886994325,1.0,0.3614146886994325,1.2700064855404665,-0.0,Falso
10.24,1.0,0.373746476775175,1.5949408470635837,0.626253523224825,1.2211943702884087,1.95,10,10,-0.626253523224825,0.37374647677517503,0.373746476775175,1.0,0.373746476775175,1.2454812608719803,-0.0,Falso
10.25,1.0,0.38584012391547484,1.5834518822802988,0.6141598760845252,1.197611758364824,1.95,10,10,-0.6141598760845252,0.38584012391547473,0.38584012391547484,1.0,0.38584012391547484,1.2214296339977133,-0.0,Falso
10.26,1.0,0.39770022947341876,1.5721847820002521,0.6022997705265812,1.1744845525268335,1.95,10,10,-0.6022997705265812,0.3977002294734189,0.39770022947341876,1.0,0.39770022947341876,1.197842472890147,-0.0,Falso
10.27,1.0,0.4093313037397034,1.5611352614472818,0.5906686962602966,1.1518039577075783,1.95,10,10,-0.5906686962602966,0.4093313037397035,0.4093313037397034,1.0,0.4093313037397034,1.174710824941755,-0.0,Falso
10.28,1.0,0.42073776885044956,1.550299119592073,0.5792622311495504,1.1295613507416233,1.95,10,10,-0.5792622311495504,0.42073776885044945,0.42073776885044956,1.0,0.4207377688504496,1.1520258618131243,-0.0,Falso
10.290000000000001,1.0,0.43192396226976576,1.5396722358437225,0.5680760377302343,1.1077482735739568,1.95,10,10,-0.5680760377302343,0.4319239622697657,0.43192396226976576,1.0,0.43192396226976576,1.1297789528788669,-0.0,Falso
10.3,1.0,0.44289413820415346,1.529250568706054,0.5571058617958465,1.0863564305019007,1.95,10,10,-0.5571058617958465,0.44289413820415335,0.44289413820415346,1.0,0.44289413820415346,1.1079616790802864,-0.0,Falso
10.31,1.0,0.45365246812666116,1.519030155279672,0.5463475318733388,1.0653776871530107,1.95,10,10,-0.5463475318733388,0.45365246812666116,0.45365246812666116,1.0,0.45365246812666116,1.086565734219179,-0.0,Falso
10.32,1.0,0.46420304242856913,1.5090071096928592,0.5357969575714309,1.0448040672642902,1.95,10,10,-0.5357969575714309,0.464203042428569,0.46420304242856913,1.0,0.4642030424285691,1.0655829348378736,-0.0,Falso
10.33,1.0,0.4745498734669398,1.499177620206407,0.5254501265330602,1.0246277467394673,1.95,10,10,-0.5254501265330602,0.4745498734669398,0.4745498734669398,1.0,0.4745498734669397,1.04500532852009,-0.0,Falso
10.34,1.0,0.48469689593064325,1.4895379488658889,0.5153031040693568,1.0048410529352456,1.95,10,10,-0.5153031040693568,0.48469689593064325,0.48469689593064325,1.0,0.48469689593064325,1.0248251342211248,-0.0,Falso
10.35,1.0,0.49464796818298873,1.4800844302261607,0.5053520318170113,0.9854364620431719,1.95,10,10,-0.5053520318170113,0.49464796818298873,0.49464796818298873,1.0,0.49464796818298873,1.0050346341608087,-0.0,Falso
10.36,1.0,0.5023777838819025,1.024881110805905,0.49762221611809754,0.5225033269240025,1.05,12,12,-0.49762221611809754,0.5023777838819026,0.5023777838819025,1.0,0.5023777838819025,0.8226146726146932,-0.0,Inconsistente -
10.370000000000001,1.0,0.5075754814849681,1.0246212259257517,0.4924245185150319,0.5170457444407836,1.05,12,12,-0.4924245185150319,0.507575481484968,0.5075754814849681,1.0,0.5075754814849681,0.6308974187028256,-0.0,Inconsistente -
10.38,1.0,0.5127188887860773,1.0243640555606963,0.4872811112139227,0.5116451667746189,1.05,12,12,-0.4872811112139227,0.5127188887860772,0.5127188887860773,1.0,0.5127188887860773,0.5569397375208395,-0.0,Inconsistente -
10.39,1.0,0.5178085728510957,1.024109571357445,0.4821914271489043,0.5063009985063495,1.05,12,12,-0.4821914271489043,0.5178085728510957,0.5178085728510957,1.0,0.5178085728510957,0.5263391903471569,-0.0,Inconsistente -
10.4,1.0,0.5228450948228468,1.0238577452588578,0.4771549051771532,0.5010126504360108,1.05,12,12,-0.4771549051771532,0.5228450948228467,0.5228450948228468,1.0,0.5228450948228468,0.5117242877825673,-0.0,Inconsistente -
10.41,1.0,0.5278290099829798,1.023608549500851,0.47217099001702023,0.49577953951787124,1.05,12,12,-0.47217099001702023,0.5278290099829799,0.5278290099829798,1.0,0.5278290099829798,0.5030252411728489,-0.0,Inconsistente -
10.42,1.0,0.5327608678131891,1.0233619566093406,0.4672391321868109,0.49060108879615144,1.05,12,12,-0.4672391321868109,0.532760867813189,0.5327608678131891,1.0,0.5327608678131891,0.4965372228569088,-0.0,Inconsistente -
10.43,1.0,0.5376412120557966,1.0231179393972103,0.4623587879442034,0.48547672734141356,1.05,12,12,-0.4623587879442034,0.5376412120557967,0.5376412120557966,1.0,0.5376412120557966,0.49089693503638665,-0.0,Inconsistente -
10.44,1.0,0.542470580773698,1.0228764709613152,0.45752941922630197,0.4804058901876171,1.05,12,12,-0.45752941922630197,0.542470580773698,0.542470580773698,1.0,0.542470580773698,0.48560249636148795,-0.0,Inconsistente -
10.450000000000001,1.0,0.5472495064096875,1.0226375246795156,0.4527504935903125,0.4753880182698281,1.05,12,12,-0.4527504935903125,0.5472495064096874,0.5472495064096875,1.0,0.5472495064096875,0.4804689133625339,-0.0,Inconsistente -
10.46,1.0,0.5519785158451577,1.022401074207742,0.44802148415484233,0.47042255836258445,1.05,12,12,-0.44802148415484233,0.5519785158451578,0.5519785158451577,1.0,0.5519785158451577,0.4754277826747774,-0.0,Inconsistente -
10.47,1.0,0.5566581304581837,1.0221670934770908,0.4433418695418163,0.46550896301890715,1.05,12,12,-0.4433418695418163,0.5566581304581837,0.5566581304581837,1.0,0.5566581304581837,0.47045359432977174,-0.0,Inconsistente -
10.48,1.0,0.56128886618102,1.021935556690949,0.43871113381897997,0.460646690509929,1.05,12,12,-0.43871113381897997,0.56128886618102,0.56128886618102,1.0,0.56128886618102,0.4655366171257318,-0.0,Inconsistente -
10.49,1.0,0.5658712335569728,1.0217064383221515,0.4341287664430272,0.4558352047651786,1.05,12,12,-0.4341287664430272,0.5658712335569729,0.5658712335569728,1.0,0.5658712335569728,0.46067293055673486,-0.0,Inconsistente -
10.5,1.0,0.5704057377966972,1.0214797131101652,0.42959426220330277,0.45107397531346793,1.05,12,12,-0.42959426220330277,0.5704057377966971,0.5704057377966972,1.0,0.5704057377966972,0.4558607560473491,-0.0,Inconsistente -
10.51,1.0,0.5748928788339461,1.0212553560583026,0.42510712116605387,0.44636247722435657,1.05,12,12,-0.42510712116605387,0.5748928788339462,0.5748928788339461,1.0,0.5748928788339461,0.45109910652572766,-0.0,Inconsistente -
10.52,1.0,0.5793331513803903,1.0210333424309805,0.4206668486196097,0.44170019105059016,1.05,12,12,-0.4206668486196097,0.5793331513803903,0.5793331513803903,1.0,0.5793331513803903,0.44638729104687874,-0.0,Inconsistente -
10.53,1.0,0.5837270449807165,1.0208136477509642,0.4162729550192835,0.4370866027702477,1.05,12,12,-0.4162729550192835,0.5837270449807166,0.5837270449807165,1.0,0.5837270449807165,0.44172472453233647,-0.0,Inconsistente -
10.540000000000001,1.0,0.5880750440665168,1.0205962477966741,0.4119249559334832,0.4325212037301574,1.05,12,12,-0.4119249559334832,0.5880750440665168,0.5880750440665168,1.0,0.5880750440665168,0.4371108725984032,-0.0,Inconsistente -
10.55,1.0,0.5923776280083887,1.0203811185995806,0.40762237199161133,0.4280034905911919,1.05,12,12,-0.40762237199161133,0.5923776280083888,0.5923776280083887,1.0,0.5923776280083887,0.43254521678069313,-0.0,Inconsistente -
10.56,1.0,0.5966352711699692,1.0201682364415015,0.4033647288300308,0.4235329652715324,1.05,12,12,-0.4033647288300308,0.5966352711699692,0.5966352711699692,1.0,0.5966352711699692,0.4280272528575804,-0.0,Inconsistente -
10.57,1.0,0.6008484429673021,1.019957577851635,0.3991515570326979,0.4191091348843328,1.05,12,12,-0.3991515570326979,0.600848442967302,0.6008484429673021,1.0,0.6008484429673021,0.4235564773845419,-0.0,Inconsistente -
10.58,1.0,0.6050176078939357,1.0197491196053032,0.39498239210606434,0.4147315117113676,1.05,12,12,-0.39498239210606434,0.6050176078939358,0.6050176078939357,1.0,0.6050176078939357,0.41913240189849027,-0.0,Inconsistente -
10.59,1.0,0.609143225611038,1.019542838719448,0.39085677438896205,0.41039961310841017,1.05,12,12,-0.39085677438896205,0.6091432256110378,0.609143225611038,1.0,0.609143225611038,0.4147545370500784,-0.0,Inconsistente -
10.6,1.0,0.6132257509887687,1.0193387124505615,0.38677424901123125,0.4061129614617928,1.05,12,12,-0.38677424901123125,0.6132257509887689,0.6132257509887687,1.0,0.6132257509887687,0.410422394202314,-0.0,Inconsistente -
10.61,1.0,0.6172656341072363,1.0191367182946383,0.38273436589276366,0.40187108418740186,1.05,12,12,-0.38273436589276366,0.6172656341072362,0.6172656341072363,1.0,0.6172656341072363,0.40613550285170663,-0.0,Inconsistente -
10.620000000000001,1.0,0.6212633203564477,1.0189368339821776,0.3787366796435523,0.39767351362572995,1.05,12,12,-0.3787366796435523,0.6212633203564477,0.6212633203564477,1.0,0.6212633203564477,0.4018933951382221,-0.0,Inconsistente -
10.63,1.0,0.625219250505836,1.0187390374747083,0.37478074949416396,0.3935197869688722,1.05,12,12,-0.37478074949416396,0.625219250505836,0.625219250505836,1.0,0.625219250505836,0.39769559643048236,-0.0,Inconsistente -
10.64,1.0,0.6291338607095525,1.0185433069645224,0.37086613929044754,0.3894094462549699,1.05,12,12,-0.37086613929044754,0.6291338607095525,0.6291338607095525,1.0,0.6291338607095525,0.39354163360422456,-0.0,Inconsistente -
10.65,1.0,0.6330075825428532,1.0183496208728573,0.36699241745714684,0.3853420383300042,1.05,12,12,-0.36699241745714684,0.6330075825428532,0.6330075825428532,1.0,0.6330075825428532,0.38943106341775124,-0.0,Inconsistente -
10.66,1.0,0.6368408430870444,1.0181579578456477,0.36315915691295564,0.3813171147586034,1.05,12,12,-0.36315915691295564,0.6368408430870445,0.6368408430870444,1.0,0.6368408430870444,0.38536343428423653,-0.0,Inconsistente -
10.67,1.0,0.6406340649721188,1.017968296751394,0.35936593502788117,0.3773342317792752,1.05,12,12,-0.35936593502788117,0.6406340649721187,0.6406340649721188,1.0,0.6406340649721188,0.3813382842444762,-0.0,Inconsistente -
10.68,1.0,0.6443876663970918,1.0177806166801453,0.3556123336029082,0.37339295028305364,1.05,12,12,-0.3556123336029082,0.6443876663970918,0.6443876663970918,1.0,0.6443876663970918,0.3773551787668975,-0.0,Inconsistente -
10.69,1.0,0.6481020611979972,1.0175948969401,0.3518979388020028,0.36949283574210295,1.05,12,12,-0.3518979388020028,0.6481020611979971,0.6481020611979972,1.0,0.6481020611979972,0.373413681536423,-0.0,Inconsistente -
10.700000000000001,1.0,0.6517776589011846,1.017411117054941,0.34822234109881545,0.36563345815375625,1.05,12,12,-0.34822234109881545,0.6517776589011846,0.6517776589011846,1.0,0.6517776589011846,0.36951334831186033,-0.0,Inconsistente -
10.71,1.0,0.6554148647393311,1.0172292567630334,0.3445851352606689,0.36181439202370236,1.05,12,12,-0.3445851352606689,0.6554148647393312,0.6554148647393311,1.0,0.6554148647393311,0.3656537540699625,-0.0,Inconsistente -
10.72,1.0,0.6590140797081616,1.017049296014592,0.3409859202918384,0.3580352163064303,1.05,12,12,-0.3409859202918384,0.6590140797081616,0.6590140797081616,1.0,0.6590140797081616,0.3618344794659518,-0.0,Inconsistente -
10.73,1.0,0.6625757006366079,1.0168712149681696,0.33742429936339213,0.35429551433156176,1.05,12,12,-0.33742429936339213,0.6625757006366078,0.6625757006366079,1.0,0.6625757006366079,0.3580550957288111,-0.0,Inconsistente -
10.74,1.0,0.6661001202048505,1.0166949939897574,0.33389987979514946,0.35059487378490695,1.05,12,12,-0.33389987979514946,0.6661001202048507,0.6661001202048505,1.0,0.6661001202048505,0.35431517927817885,-0.0,Inconsistente -
10.75,1.0,0.6695877269642005,1.01652061365179,0.33041227303579945,0.3469328866875894,1.05,12,12,-0.33041227303579945,0.6695877269642005,0.6695877269642005,1.0,0.6695877269642005,0.3506143338938357,-0.0,Inconsistente -
10.76,1.0,0.6730389054298646,1.0163480547285069,0.32696109457013545,0.34330914929864226,1.05,12,12,-0.32696109457013545,0.6730389054298644,0.6730389054298646,1.0,0.6730389054298646,0.3469521523064423,-0.0,Inconsistente -
10.77,1.0,0.6764540361101421,1.016177298194493,0.3235459638898579,0.33972326208435083,1.05,12,12,-0.3235459638898579,0.6764540361101421,0.6764540361101421,1.0,0.6764540361101421,0.3433282117499913,-0.0,Inconsistente -
10.78,1.0,0.6798334955223572,1.0160083252238823,0.32016650447764283,0.336174829701525,1.05,12,12,-0.32016650447764283,0.6798334955223573,0.6798334955223572,1.0,0.6798334955223572,0.33974212067140785,-0.0,Inconsistente -
10.790000000000001,1.0,0.6831776562486322,1.0158411171875685,0.31682234375136775,0.3326634609389362,1.05,12,12,-0.31682234375136775,0.6831776562486322,0.6831776562486322,1.0,0.6831776562486322,0.3361934951186521,-0.0,Inconsistente -
10.8,1.0,0.6864868869936265,1.0156756556503188,0.3135131130063735,0.3291887686566922,1.05,12,12,-0.3135131130063735,0.6864868869936265,0.6864868869936265,1.0,0.6864868869936265,0.3326819306861603,-0.0,Inconsistente -
10.81,1.0,0.6897615526016455,1.0155119223699178,0.3102384473983545,0.3257503697682722,1.05,12,12,-0.3102384473983545,0.6897615526016456,0.6897615526016455,1.0,0.6897615526016455,0.3292070430211893,-0.0,Inconsistente -
10.82,1.0,0.6930020141023149,1.0153498992948844,0.3069979858976851,0.3223478851925694,1.05,12,12,-0.3069979858976851,0.6930020141023148,0.6930020141023149,1.0,0.6930020141023149,0.32576845537751276,-0.0,Inconsistente -
10.83,1.0,0.6962086287678685,1.0151895685616066,0.3037913712321315,0.3189809397937381,1.05,12,12,-0.3037913712321315,0.6962086287678684,0.6962086287678685,1.0,0.6962086287678685,0.3223657811094585,-0.0,Inconsistente -
10.84,1.0,0.6993817501297149,1.0150309124935144,0.30061824987028507,0.31564916236379936,1.05,12,12,-0.30061824987028507,0.699381750129715,0.6993817501297149,1.0,0.6993817501297149,0.3189986465296112,-0.0,Inconsistente -
10.85,1.0,0.702521728017317,1.0148739135991343,0.29747827198268295,0.3123521855818171,1.05,12,12,-0.29747827198268295,0.702521728017317,0.702521728017317,1.0,0.702521728017317,0.31566668628805544,-0.0,Inconsistente -
10.86,1.0,0.7056289086254492,1.0147185545687276,0.29437109137455075,0.3090896459432783,1.05,12,12,-0.29437109137455075,0.7056289086254492,0.7056289086254492,1.0,0.7056289086254492,0.31236952821144603,-0.0,Inconsistente -
10.870000000000001,1.0,0.7087036345322759,1.0145648182733862,0.2912963654677241,0.3058611837411103,1.05,12,12,-0.2912963654677241,0.7087036345322759,0.7087036345322759,1.0,0.7087036345322759,0.3091068023517527,-0.0,Inconsistente -
10.88,1.0,0.7117462447126587,1.014412687764367,0.2882537552873413,0.3026664430517084,1.05,12,12,-0.2882537552873413,0.7117462447126588,0.7117462447126587,1.0,0.7117462447126587,0.3058781607087152,-0.0,Inconsistente -
10.89,1.0,0.7147570746179448,1.0142621462691028,0.2852429253820552,0.299505071651158,1.05,12,12,-0.2852429253820552,0.7147570746179448,0.7147570746179448,1.0,0.7147570746179448,0.3026832493379314,-0.0,Inconsistente -
10.9,1.0,0.7177364562069898,1.0141131771896505,0.2822635437930102,0.29637672098266077,1.05,12,12,-0.2822635437930102,0.7177364562069899,0.7177364562069898,1.0,0.7177364562069898,0.2995217022600003,-0.0,Inconsistente -
10.91,1.0,0.7206847179579476,1.0139657641021027,0.27931528204205236,0.293281046144155,1.05,12,12,-0.27931528204205236,0.7206847179579476,0.7206847179579476,1.0,0.7206847179579476,0.29639317326004205,-0.0,Inconsistente -
10.92,1.0,0.7236021849115905,1.0138198907544205,0.27639781508840955,0.29021770584283,1.05,12,12,-0.27639781508840955,0.7236021849115906,0.7236021849115905,1.0,0.7236021849115905,0.29329732918687934,-0.0,Inconsistente -
10.93,1.0,0.7264891787278369,1.0136755410636082,0.2735108212721631,0.2871863623357713,1.05,12,12,-0.2735108212721631,0.7264891787278369,0.7264891787278369,1.0,0.7264891787278369,0.29023381953642635,-0.0,Inconsistente -
10.94,1.0,0.7293460177018479,1.0135326991149076,0.2706539822981521,0.2841866814130597,1.05,12,12,-0.2706539822981521,0.729346017701848,0.7293460177018479,1.0,0.7293460177018479,0.2872023049208691,-0.0,Inconsistente -
10.950000000000001,1.0,0.7321730167957333,1.0133913491602133,0.2678269832042667,0.28121833236448,1.05,12,12,-0.2678269832042667,0.7321730167957332,0.7321730167957333,1.0,0.7321730167957333,0.2842024589384189,-0.0,Inconsistente -
10.96,1.0,0.7349704876950709,1.0132514756152464,0.2650295123049291,0.2782809879201756,1.05,12,12,-0.2650295123049291,0.7349704876950709,0.7349704876950709,1.0,0.7349704876950709,0.2812339455602941,-0.0,Inconsistente -
10.97,1.0,0.7377387388270982,1.0131130630586451,0.2622612611729018,0.27537432423154695,1.05,12,12,-0.2622612611729018,0.7377387388270982,0.7377387388270982,1.0,0.7377387388270982,0.2782964354024541,-0.0,Inconsistente -
10.98,1.0,0.7404780753827545,1.0129760962308623,0.25952192461724555,0.2724980208481078,1.05,12,12,-0.25952192461724555,0.7404780753827545,0.7404780753827545,1.0,0.7404780753827545,0.2753896115205873,-0.0,Inconsistente -
10.99,1.0,0.7431887993825618,1.0128405600308719,0.25681120061743823,0.26965176064831015,1.05,12,12,-0.25681120061743823,0.7431887993825619,0.7431887993825618,1.0,0.7431887993825618,0.2725131510934296,-0.0,Inconsistente -
11.0,1.0,0.7458712096949827,1.012706439515251,0.25412879030501734,0.2668352298202682,1.05,12,12,-0.25412879030501734,0.7458712096949827,0.7458712096949827,1.0,0.7458712096949827,0.2696667290151501,-0.0,Inconsistente -
11.01,1.0,0.7485256020484357,1.0125737198975782,0.25147439795156434,0.26404811784914256,1.05,12,12,-0.25147439795156434,0.7485256020484357,0.7485256020484357,1.0,0.7485256020484357,0.2668500400711011,-0.0,Inconsistente -
11.02,1.0,0.7511522690875236,1.0124423865456238,0.24884773091247636,0.2612901174581002,1.05,12,12,-0.24884773091247636,0.7511522690875236,0.7511522690875236,1.0,0.7511522690875236,0.2640627786005585,-0.0,Inconsistente -
11.03,1.0,0.7537515004151684,1.0123124249792417,0.24624849958483164,0.2585609245640732,1.05,12,12,-0.24624849958483164,0.7537515004151683,0.7537515004151684,1.0,0.7537515004151684,0.2613046270379051,-0.0,Inconsistente -
11.040000000000001,1.0,0.7563235826008521,1.0121838208699574,0.24367641739914792,0.2558602382691053,1.05,12,12,-0.24367641739914792,0.7563235826008521,0.7563235826008521,1.0,0.7563235826008521,0.2585752778767569,-0.0,Inconsistente -
11.05,1.0,0.7588687992108033,1.0120565600394598,0.2411312007891967,0.2531877608286565,1.05,12,12,-0.2411312007891967,0.7588687992108034,0.7588687992108033,1.0,0.7588687992108033,0.2558744429624527,-0.0,Inconsistente -
11.06,1.0,0.7613874308618851,1.0119306284569056,0.2386125691381149,0.25054319759502064,1.05,12,12,-0.2386125691381149,0.7613874308618851,0.7613874308618851,1.0,0.7613874308618851,0.2532018191300963,-0.0,Inconsistente -
11.07,1.0,0.7638797552390777,1.0118060122380461,0.2361202447609223,0.24792625699896842,1.05,12,12,-0.2361202447609223,0.7638797552390777,0.7638797552390777,1.0,0.7638797552390777,0.2505571061749221,-0.0,Inconsistente -
11.08,1.0,0.7663460471164432,1.011682697644178,0.23365395288355684,0.24533665052773468,1.05,12,12,-0.23365395288355684,0.7663460471164432,0.7663460471164432,1.0,0.7663460471164432,0.24794002095982193,-0.0,Inconsistente -
11.09,1.0,0.7687865784088834,1.0115606710795557,0.23121342159111657,0.2427740926706724,1.05,12,12,-0.23121342159111657,0.7687865784088834,0.7687865784088834,1.0,0.7687865784088834,0.24535027204378737,-0.0,Inconsistente -
11.1,1.0,0.7712016181925138,1.0114399190903742,0.22879838180748624,0.24023830089786055,1.05,12,12,-0.22879838180748624,0.7712016181925136,0.7712016181925138,1.0,0.7712016181925138,0.24278756941608037,-0.0,Inconsistente -
11.11,1.0,0.7735914327180881,1.0113204283640955,0.22640856728191194,0.23772899564600755,1.05,12,12,-0.22640856728191194,0.7735914327180882,0.7735914327180881,1.0,0.7735914327180881,0.2402516371519984,-0.0,Inconsistente -
11.120000000000001,1.0,0.7759562854675512,1.0112021857266225,0.22404371453244876,0.23524590025907122,1.05,12,12,-0.22404371453244876,0.7759562854675512,0.7759562854675512,1.0,0.7759562854675512,0.23774219524935686,-0.0,Inconsistente -
11.13,1.0,0.778296437176236,1.0110851781411883,0.22170356282376402,0.23278874096495222,1.05,12,12,-0.22170356282376402,0.778296437176236,0.778296437176236,1.0,0.778296437176236,0.23525895960518978,-0.0,Inconsistente -
11.14,1.0,0.7806121458431962,1.0109693927078403,0.21938785415680384,0.23035724686464404,1.05,12,12,-0.21938785415680384,0.7806121458431963,0.7806121458431962,1.0,0.7806121458431962,0.2328016613783694,-0.0,Inconsistente -
11.15,1.0,0.7829036667698949,1.0108548166615052,0.21709633323010513,0.2279511498916104,1.05,12,12,-0.21709633323010513,0.782903666769895,0.7829036667698949,1.0,0.7829036667698949,0.23037003601392592,-0.0,Inconsistente -
11.16,1.0,0.7851712526072043,1.0107414373696397,0.21482874739279567,0.22557018476243546,1.05,12,12,-0.21482874739279567,0.7851712526072043,0.7851712526072043,1.0,0.7851712526072043,0.2279638086732858,-0.0,Inconsistente -
11.17,1.0,0.7874151533621553,1.0106292423318923,0.21258484663784472,0.22321408896973696,1.05,12,12,-0.21258484663784472,0.7874151533621552,0.7874151533621553,1.0,0.7874151533621553,0.22558270704783437,-0.0,Inconsistente -
11.18,1.0,0.7896356164196436,1.0105182191790179,0.21036438358035636,0.22088260275937419,1.05,12,12,-0.21036438358035636,0.7896356164196436,0.7896356164196436,1.0,0.7896356164196436,0.22322648064798206,-0.0,Inconsistente -
11.19,1.0,0.7918328865900345,1.0104083556704984,0.20816711340996552,0.2185754690804638,1.05,12,12,-0.20816711340996552,0.7918328865900346,0.7918328865900345,1.0,0.7918328865900345,0.22089486766178365,-0.0,Inconsistente -
11.200000000000001,1.0,0.7940072061286791,1.010299639693566,0.20599279387132086,0.21629243356488692,1.05,12,12,-0.20599279387132086,0.7940072061286791,0.7940072061286791,1.0,0.7940072061286791,0.21858760327985657,-0.0,Inconsistente -
11.21,1.0,0.7961588147507059,1.0101920592624647,0.20384118524929407,0.21403324451175879,1.05,12,12,-0.20384118524929407,0.7961588147507059,0.7961588147507059,1.0,0.7961588147507059,0.2163044409552131,-0.0,Inconsistente -
11.22,1.0,0.7982879496746108,1.0100856025162694,0.2017120503253892,0.21179765284165866,1.05,12,12,-0.2017120503253892,0.7982879496746107,0.7982879496746108,1.0,0.7982879496746108,0.214045128228452,-0.0,Inconsistente -
11.23,1.0,0.8003948456449266,1.0099802577177537,0.19960515435507342,0.2095854120728271,1.05,12,12,-0.19960515435507342,0.8003948456449266,0.8003948456449266,1.0,0.8003948456449266,0.21180941038408796,-0.0,Inconsistente -
11.24,1.0,0.8024797349423806,1.009876013252881,0.19752026505761944,0.20739627831050042,1.05,12,12,-0.19752026505761944,0.8024797349423807,0.8024797349423806,1.0,0.8024797349423806,0.20959704635794119,-0.0,Inconsistente -
11.25,1.0,0.8045428474272981,1.0097728576286351,0.1954571525727019,0.20523001020133702,1.05,12,12,-0.1954571525727019,0.8045428474272982,0.8045428474272981,1.0,0.8045428474272981,0.20740779344371787,-0.0,Inconsistente -
11.26,1.0,0.8065844105669604,1.009670779471652,0.1934155894330396,0.2030863689046916,1.05,12,12,-0.1934155894330396,0.8065844105669604,0.8065844105669604,1.0,0.8065844105669604,0.20524140403249433,-0.0,Inconsistente -
11.27,1.0,0.8086046494448358,1.0095697675277582,0.1913953505551642,0.20096511808292244,1.05,12,12,-0.1913953505551642,0.8086046494448358,0.8086046494448358,1.0,0.8086046494448358,0.2030976408138284,-0.0,Inconsistente -
11.28,1.0,0.8106037867850678,1.0094698106607467,0.18939621321493216,0.19886602387567878,1.05,12,12,-0.18939621321493216,0.8106037867850677,0.8106037867850678,1.0,0.8106037867850678,0.20097627458934217,-0.0,Inconsistente -
11.290000000000001,1.0,0.8125820430007195,1.009370897849964,0.18741795699928054,0.19678885484924458,1.05,12,12,-0.18741795699928054,0.8125820430007193,0.8125820430007195,1.0,0.8125820430007195,0.19887706758782134,-0.0,Inconsistente -
11.3,1.0,0.8145396362010646,1.0092730181899467,0.18546036379893538,0.19473338198888215,1.05,12,12,-0.18546036379893538,0.8145396362010646,0.8145396362010646,1.0,0.8145396362010646,0.19679977983355154,-0.0,Inconsistente -
11.31,1.0,0.8164767822069129,1.0091761608896543,0.1835232177930871,0.19269937868274148,1.05,12,12,-0.1835232177930871,0.8164767822069128,0.8164767822069129,1.0,0.8164767822069129,0.1947441921412853,-0.0,Inconsistente -
11.32,1.0,0.8183936945906034,1.00908031527047,0.1816063054093966,0.19068662067986644,1.05,12,12,-0.1816063054093966,0.8183936945906034,0.8183936945906034,1.0,0.8183936945906034,0.19271007862615955,-0.0,Inconsistente -
11.33,1.0,0.8202905846980252,1.0089854707650987,0.17970941530197482,0.18869488606707358,1.05,12,12,-0.17970941530197482,0.8202905846980251,0.8202905846980252,1.0,0.8202905846980252,0.19069720697543022,-0.0,Inconsistente -
11.34,1.0,0.8221676616592498,1.0088916169170374,0.17783233834075018,0.1867239552577877,1.05,12,12,-0.17783233834075018,0.8221676616592499,0.8221676616592498,1.0,0.8221676616592498,0.18870536112196967,-0.0,Inconsistente -
11.35,1.0,0.8240251324232992,1.008798743378835,0.17597486757670078,0.18477361095553582,1.05,12,12,-0.17597486757670078,0.8240251324232992,0.8240251324232992,1.0,0.8240251324232992,0.1867343226319883,-0.0,Inconsistente -
11.36,1.0,0.8258632017832,1.00870683991084,0.17413679821679995,0.18284363812763996,1.05,12,12,-0.17413679821679995,0.8258632017831999,0.8258632017832,1.0,0.8258632017832,0.18478386869842633,-0.0,Inconsistente -
11.370000000000001,1.0,0.8276820723842903,1.0086158963807854,0.17231792761570974,0.18093382399649524,1.05,12,12,-0.17231792761570974,0.8276820723842904,0.8276820723842903,1.0,0.8276820723842903,0.18285378775149969,-0.0,Inconsistente -
11.38,1.0,0.8294819447555997,1.00852590276222,0.17051805524440034,0.17904395800662035,1.05,12,12,-0.17051805524440034,0.8294819447555997,0.8294819447555997,1.0,0.8294819447555997,0.18094386950582234,-0.0,Inconsistente -
11.39,1.0,0.8312630173407443,1.0084368491329627,0.16873698265925574,0.17717383179221854,1.05,12,12,-0.16873698265925574,0.8312630173407443,0.8312630173407443,1.0,0.8312630173407443,0.1790538986722708,-0.0,Inconsistente -
